datetime,forecasted_wind_power,Wind Speed,Temperature,Relative Humidity,Solar Zenith Angle
2021-01-02 13:00:00,0.04847833437479619,3.68,21.630000000000003,39.61516666666667,62.021499999999996
2021-01-02 14:00:00,0.025291253472220235,3.2400000000000007,20.54666666666667,39.9915,68.63850000000001
2021-01-02 15:00:00,0.007507911110237713,2.743333333333333,19.550000000000008,41.23433333333333,77.30733333333335
2021-01-02 16:00:00,0.0,0.9933333333333334,13.851666666666667,60.401,87.32750000000001
2021-01-02 17:00:00,0.0,0.6700000000000002,12.225,69.10650000000001,98.628
2021-01-02 18:00:00,0.0,0.35666666666666663,11.68,73.3515,110.385
2021-01-02 19:00:00,0.0,0.3600000000000001,10.945000000000002,79.09016666666668,122.54999999999998
2021-01-02 20:00:00,0.0,0.5449999999999998,10.303333333333335,85.41600000000001,134.929
2021-01-02 21:00:00,0.0,0.6283333333333336,9.830000000000002,90.93866666666666,147.28400000000002
2021-01-02 22:00:00,0.0,0.7000000000000001,9.385000000000002,95.82383333333334,159.07266666666666
2021-01-02 23:00:00,0.0,0.7000000000000001,9.41,97.07950000000001,167.75733333333335
2021-01-03 00:00:00,0.0,0.7700000000000002,9.6,96.09966666666668,166.06916666666666
2021-01-03 01:00:00,0.0,0.8949999999999999,9.465,95.04566666666666,155.97533333333334
2021-01-03 02:00:00,0.0,0.9616666666666666,9.120000000000001,93.2785,143.92816666666667
2021-01-03 03:00:00,0.0,1.0,8.89666666666667,89.61716666666666,131.53300000000002
2021-01-03 04:00:00,0.0,1.0,8.796666666666667,84.75483333333334,119.19116666666666
2021-01-03 05:00:00,0.018026761492432698,1.0,8.688333333333336,79.43916666666668,107.11516666666667
2021-01-03 06:00:00,0.0352378556349471,1.0,9.01,72.18666666666667,95.44116666666666
2021-01-03 07:00:00,0.0614084520205991,1.32,10.535000000000002,61.44250000000001,84.435
2021-01-03 08:00:00,0.09945908893264883,1.875,12.228333333333335,52.43533333333335,74.75133333333333
2021-01-03 09:00:00,0.13233698544144434,2.055,13.33666666666667,46.93233333333333,66.56466666666667
2021-01-03 10:00:00,0.17123216303448957,2.0000000000000004,14.686666666666667,41.133,60.627
2021-01-03 11:00:00,0.21222511143605652,1.8933333333333333,16.41,35.056333333333335,57.659666666666666
2021-01-03 12:00:00,0.25472288084515077,1.7966666666666664,18.111666666666668,30.861833333333333,58.12066666666667
2021-01-03 13:00:00,0.2768008952362497,2.0200000000000005,18.855,30.084999999999997,61.932500000000005
2021-01-03 14:00:00,0.26857177813253685,2.4233333333333333,18.05,33.530833333333334,68.53433333333334
2021-01-03 15:00:00,0.24511008491151892,2.466666666666667,17.15666666666667,37.437,77.19583333333334
2021-01-03 16:00:00,0.16584373527297733,1.2333333333333336,11.51666666666667,66.83616666666667,87.2145
2021-01-03 17:00:00,0.15387114903845522,0.8483333333333333,9.668333333333333,84.59983333333335,98.5085
2021-01-03 18:00:00,0.13492434944404597,0.6349999999999999,9.550000000000002,90.59333333333333,110.26416666666667
2021-01-03 19:00:00,0.11221811029612477,0.7666666666666667,9.996666666666666,90.84750000000001,122.42916666666666
2021-01-03 20:00:00,0.08800733194247001,1.1183333333333334,10.331666666666665,90.96283333333332,134.80816666666666
2021-01-03 21:00:00,0.059975369200084755,1.5250000000000001,10.470000000000002,91.33099999999999,147.16316666666668
2021-01-03 22:00:00,0.034908469606822624,2.0499999999999994,10.606666666666666,90.7575,158.95433333333332
2021-01-03 23:00:00,0.03381893154744544,2.3700000000000006,10.556666666666665,90.193,167.67450000000002
2021-01-04 00:00:00,0.04545805283203439,2.4866666666666664,10.129999999999999,89.4105,166.09016666666668
2021-01-04 01:00:00,0.07012030347607075,2.713333333333333,9.583333333333334,88.292,156.04016666666666
2021-01-04 02:00:00,0.07854685597660342,3.0150000000000006,9.181666666666665,88.91966666666667,144.00433333333334
2021-01-04 03:00:00,0.06180648779030376,3.0883333333333334,9.135,90.36349999999999,131.61216666666667
2021-01-04 04:00:00,0.027137868611742822,3.266666666666667,9.300000000000002,89.82199999999999,119.26700000000001
2021-01-04 05:00:00,0.0,3.2583333333333333,8.709999999999999,88.78916666666667,107.18450000000001
2021-01-04 06:00:00,0.006083321920336406,2.7050000000000005,7.965,87.39066666666668,95.50166666666668
2021-01-04 07:00:00,0.0367477519464021,2.6049999999999995,8.173333333333332,84.80600000000001,84.48216666666667
2021-01-04 08:00:00,0.07035192775196844,3.0833333333333335,8.774999999999999,81.5075,74.78433333333334
2021-01-04 09:00:00,0.08037751033160753,3.64,9.278333333333332,78.46666666666667,66.57783333333333
2021-01-04 10:00:00,0.0707179630657663,4.110000000000001,9.87,73.236,60.615166666666674
2021-01-04 11:00:00,0.07164174277733155,4.3,10.289999999999997,67.59166666666667,57.616166666666665
2021-01-04 12:00:00,0.07183872633940647,4.176666666666668,10.354999999999999,64.382,58.04916666666668
2021-01-04 13:00:00,0.07392387815576891,3.965000000000001,10.070000000000002,64.608,61.83766666666667
2021-01-04 14:00:00,0.06473437023612821,3.6900000000000004,9.473333333333333,69.15433333333334,68.42699999999999
2021-01-04 15:00:00,0.057754233687990486,3.483333333333334,9.07,73.31666666666666,77.07666666666667
2021-01-04 16:00:00,0.032509771875325805,2.8933333333333335,8.110000000000003,84.902,87.09583333333333
2021-01-04 17:00:00,0.03914043478984085,2.6116666666666672,8.10666666666667,88.44566666666667,98.38433333333334
2021-01-04 18:00:00,0.043440135381195316,2.363333333333334,8.368333333333332,89.30316666666667,110.13916666666667
2021-01-04 19:00:00,0.039439974047782794,1.9883333333333333,8.598333333333334,89.5455,122.30366666666667
2021-01-04 20:00:00,0.031190497427093747,1.4500000000000002,8.514999999999999,89.836,134.68283333333335
2021-01-04 21:00:00,0.026321931664750137,0.8066666666666668,8.09666666666667,89.60633333333334,147.03650000000002
2021-01-04 22:00:00,0.035140883516665306,0.4000000000000001,7.636666666666667,89.38016666666667,158.83
2021-01-04 23:00:00,0.059476387175448564,0.6700000000000002,7.0683333333333325,90.26050000000001,167.58350000000002
2021-01-05 00:00:00,0.08229966605063188,1.0733333333333337,6.5200000000000005,90.74933333333334,166.10316666666668
2021-01-05 01:00:00,0.09521280103653076,1.11,6.218333333333335,90.2265,156.10416666666666
2021-01-05 02:00:00,0.08464571040346318,1.0,5.841666666666669,89.72566666666667,144.07933333333332
2021-01-05 03:00:00,0.061541244820076786,1.0783333333333334,5.341666666666668,89.183,131.68716666666666
2021-01-05 04:00:00,0.05212626329843076,1.1283333333333334,4.973333333333333,88.44900000000001,119.33916666666667
2021-01-05 05:00:00,0.053255886828680835,1.2000000000000002,4.69,88.09433333333332,107.24866666666667
2021-01-05 06:00:00,0.06433012360988646,1.495,5.151666666666667,86.1485,95.60683333333334
2021-01-05 07:00:00,0.086347666533602,2.39,6.910000000000001,80.989,84.523
2021-01-05 08:00:00,0.12445874848768793,3.446666666666667,9.398333333333333,70.51833333333335,74.812
2021-01-05 09:00:00,0.15983604503542312,4.2233333333333345,12.09,53.57383333333333,66.58266666666667
2021-01-05 10:00:00,0.1834029986721819,4.6366666666666685,14.2,38.49633333333334,60.59366666666667
2021-01-05 11:00:00,0.1878558329902715,4.806666666666668,15.32333333333333,30.23966666666667,57.56816666666666
2021-01-05 12:00:00,0.1680364039887539,5.068333333333334,15.798333333333334,24.909333333333333,57.97183333333332
2021-01-05 13:00:00,0.1171926460125705,5.278333333333335,15.703333333333335,20.906333333333336,61.73866666666667
2021-01-05 14:00:00,0.0405615765108914,4.976666666666668,14.963333333333333,18.940333333333335,68.31333333333333
2021-01-05 15:00:00,0.0,4.53,14.273333333333335,18.936,76.95750000000001
2021-01-05 16:00:00,0.0,2.2666666666666666,9.195,30.921166666666668,86.925
2021-01-05 17:00:00,0.0,1.9183333333333334,7.155000000000001,36.22666666666667,98.2585
2021-01-05 18:00:00,0.007153605785573583,1.8,6.243333333333335,38.225833333333334,110.01299999999999
2021-01-05 19:00:00,0.03968220126757464,1.87,5.703333333333334,38.726,122.17699999999999
2021-01-05 20:00:00,0.05573857194204773,1.8999999999999997,5.286666666666667,38.6525,134.554
2021-01-05 21:00:00,0.06303582710577327,1.8799999999999994,4.706666666666666,39.520833333333336,146.91033333333334
2021-01-05 22:00:00,0.07818808781506967,1.886666666666667,4.136666666666666,40.7125,158.70166666666668
2021-01-05 23:00:00,0.09636128429725455,1.9783333333333333,3.8099999999999987,40.7295,167.48533333333336
2021-01-06 00:00:00,0.10910814141701401,2.028333333333333,3.663333333333333,39.6135,166.1045
2021-01-06 01:00:00,0.13372221431747566,2.0999999999999996,3.5383333333333327,38.125,156.15766666666667
2021-01-06 02:00:00,0.137998932025061,2.0133333333333328,3.3600000000000003,36.9025,144.14766666666668
2021-01-06 03:00:00,0.11558324523592647,1.9383333333333337,3.0866666666666673,36.3715,131.75633333333334
2021-01-06 04:00:00,0.08924939013314494,1.8216666666666665,2.818333333333333,36.1915,119.40583333333333
2021-01-06 05:00:00,0.055132668862088584,1.7133333333333336,2.6883333333333326,35.74066666666667,107.31
2021-01-06 06:00:00,0.03268451043510616,1.7,3.6616666666666666,34.15833333333333,95.65916666666666
2021-01-06 07:00:00,0.04347501024430998,2.36,7.461666666666666,26.709000000000003,84.55966666666667
2021-01-06 08:00:00,0.07644539312245023,3.2783333333333338,12.123333333333331,17.34016666666667,74.8355
2021-01-06 09:00:00,0.09023194900167998,3.521666666666668,15.458333333333334,11.775833333333331,66.58200000000001
2021-01-06 10:00:00,0.07178119071819157,3.176666666666668,17.85666666666667,9.048833333333334,60.565666666666665
2021-01-06 11:00:00,0.041510185564069046,2.406666666666667,19.27,8.137833333333333,57.51
2021-01-06 12:00:00,0.01658839145163355,1.6966666666666665,19.923333333333332,7.967333333333333,57.88666666666667
2021-01-06 13:00:00,0.0,1.47,19.795,8.560166666666667,61.63250000000001
2021-01-06 14:00:00,0.0,1.336666666666667,18.608333333333334,13.333833333333333,68.1955
2021-01-06 15:00:00,0.0,1.096666666666667,17.443333333333335,19.078,76.8305
2021-01-06 16:00:00,0.0,1.0,12.110000000000001,29.957333333333334,86.80300000000001
2021-01-06 17:00:00,0.0,1.0116666666666667,10.786666666666665,30.299666666666663,98.126
2021-01-06 18:00:00,0.03241716538218884,1.1,9.881666666666666,31.17283333333334,109.88
2021-01-06 19:00:00,0.05996381486151556,1.1449999999999998,9.314999999999998,30.31216666666667,122.04616666666669
2021-01-06 20:00:00,0.06619753946159462,1.2000000000000002,9.129999999999997,28.137500000000003,134.424
2021-01-06 21:00:00,0.06662711683244932,1.1383333333333334,9.1,26.394000000000005,146.77866666666668
2021-01-06 22:00:00,0.06733907477403929,1.0183333333333333,9.088333333333333,26.469,158.57083333333333
2021-01-06 23:00:00,0.06897895324597661,0.8466666666666667,9.115000000000002,28.234499999999997,167.38016666666667
2021-01-07 00:00:00,0.07169644367421181,0.7999999999999998,9.200000000000001,29.399999999999995,168.93
